Data,Interval,Pret mediu [lei/MWh],Rezolutie
2026-01-05,95,546.87,PT15M
2026-01-05,96,540.55,PT15M
2026-01-05,1,508.44,PT30M
2026-01-05,2,434.69,PT30M
2026-01-05,3,466.40,PT30M
2026-01-05,4,439.56,PT30M
2026-01-05,5,443.11,PT30M
2026-01-05,6,439.00,PT30M
2026-01-05,7,439.31,PT30M
2026-01-05,8,440.81,PT30M
2026-01-05,9,440.96,PT30M
2026-01-05,10,451.24,PT30M
2026-01-05,11,448.18,PT30M
2026-01-05,12,478.30,PT30M
2026-01-05,13,490.17,PT30M
2026-01-05,14,621.54,PT30M
2026-01-05,15,600.06,PT30M
2026-01-05,16,718.54,PT30M
2026-01-05,17,769.47,PT30M
2026-01-05,18,772.06,PT30M
2026-01-05,19,827.19,PT30M
2026-01-05,20,724.29,PT30M
2026-01-05,21,789.42,PT30M
2026-01-05,22,702.80,PT30M
2026-01-05,23,708.06,PT30M
2026-01-05,24,692.45,PT30M
2026-01-05,25,685.65,PT30M
2026-01-05,26,694.62,PT30M
2026-01-05,27,684.81,PT30M
2026-01-05,28,767.91,PT30M
2026-01-05,29,758.50,PT30M
2026-01-05,30,987.36,PT30M
2026-01-05,31,898.34,PT30M
2026-01-05,32,1001.96,PT30M
2026-01-05,33,958.21,PT30M
2026-01-05,34,1135.03,PT30M
2026-01-05,35,1046.36,PT30M
2026-01-05,36,1242.94,PT30M
2026-01-05,37,1111.37,PT30M
2026-01-05,38,1066.55,PT30M
2026-01-05,39,1098.96,PT30M
2026-01-05,40,765.05,PT30M
2026-01-05,41,810.75,PT30M
2026-01-05,42,688.55,PT30M
2026-01-05,43,695.62,PT30M
2026-01-05,44,620.85,PT30M
2026-01-05,45,640.35,PT30M
2026-01-05,46,622.56,PT30M
2026-01-05,47,591.22,PT30M
2026-01-05,48,543.71,PT30M
2026-01-05,1,471.57,PT60M
2026-01-05,2,452.98,PT60M
2026-01-05,3,441.05,PT60M
2026-01-05,4,440.06,PT60M
2026-01-05,5,446.10,PT60M
2026-01-05,6,463.24,PT60M
2026-01-05,7,555.85,PT60M
2026-01-05,8,659.30,PT60M
2026-01-05,9,770.76,PT60M
2026-01-05,10,775.74,PT60M
2026-01-05,11,746.11,PT60M
2026-01-05,12,700.26,PT60M
2026-01-05,13,690.13,PT60M
2026-01-05,14,726.36,PT60M
2026-01-05,15,872.93,PT60M
2026-01-05,16,950.15,PT60M
2026-01-05,17,1046.62,PT60M
2026-01-05,18,1144.65,PT60M
2026-01-05,19,1088.96,PT60M
2026-01-05,20,932.01,PT60M
2026-01-05,21,749.65,PT60M
2026-01-05,22,658.24,PT60M
2026-01-05,23,631.45,PT60M
2026-01-05,24,567.46,PT60M
2026-01-06,1,585.15,PT15M
2026-01-06,2,547.49,PT15M
2026-01-06,3,514.43,PT15M
2026-01-06,4,488.10,PT15M
2026-01-06,5,560.84,PT15M
2026-01-06,6,542.56,PT15M
2026-01-06,7,521.43,PT15M
2026-01-06,8,508.39,PT15M
2026-01-06,9,532.15,PT15M
2026-01-06,10,514.14,PT15M
2026-01-06,11,514.21,PT15M
2026-01-06,12,510.41,PT15M
2026-01-06,13,515.10,PT15M
2026-01-06,14,510.10,PT15M
2026-01-06,15,509.90,PT15M
2026-01-06,16,506.10,PT15M
2026-01-06,17,505.30,PT15M
2026-01-06,18,509.24,PT15M
2026-01-06,19,530.29,PT15M
2026-01-06,20,544.56,PT15M
2026-01-06,21,511.83,PT15M
2026-01-06,22,521.73,PT15M
2026-01-06,23,564.81,PT15M
2026-01-06,24,583.78,PT15M
2026-01-06,25,571.39,PT15M
2026-01-06,26,600.37,PT15M
2026-01-06,27,619.06,PT15M
2026-01-06,28,682.75,PT15M
2026-01-06,29,620.35,PT15M
2026-01-06,30,703.08,PT15M
2026-01-06,31,751.69,PT15M
2026-01-06,32,749.45,PT15M
2026-01-06,33,782.65,PT15M
2026-01-06,34,860.20,PT15M
2026-01-06,35,871.59,PT15M
2026-01-06,36,833.93,PT15M
2026-01-06,37,968.26,PT15M
2026-01-06,38,866.58,PT15M
2026-01-06,39,848.06,PT15M
2026-01-06,40,759.97,PT15M
2026-01-06,41,901.68,PT15M
2026-01-06,42,765.27,PT15M
2026-01-06,43,764.87,PT15M
2026-01-06,44,726.03,PT15M
2026-01-06,45,824.08,PT15M
2026-01-06,46,756.93,PT15M
2026-01-06,47,728.92,PT15M
2026-01-06,48,693.39,PT15M
2026-01-06,49,718.47,PT15M
2026-01-06,50,688.45,PT15M
2026-01-06,51,672.27,PT15M
2026-01-06,52,664.85,PT15M
2026-01-06,53,681.76,PT15M
2026-01-06,54,672.54,PT15M
2026-01-06,55,660.63,PT15M
2026-01-06,56,662.62,PT15M
2026-01-06,57,655.71,PT15M
2026-01-06,58,667.35,PT15M
2026-01-06,59,674.47,PT15M
2026-01-06,60,728.64,PT15M
2026-01-06,61,657.32,PT15M
2026-01-06,62,696.48,PT15M
2026-01-06,63,727.10,PT15M
2026-01-06,64,785.63,PT15M
2026-01-06,65,672.59,PT15M
2026-01-06,66,730.25,PT15M
2026-01-06,67,762.47,PT15M
2026-01-06,68,818.94,PT15M
2026-01-06,69,724.86,PT15M
2026-01-06,70,749.98,PT15M
2026-01-06,71,825.96,PT15M
2026-01-06,72,819.33,PT15M
2026-01-06,73,815.47,PT15M
2026-01-06,74,766.24,PT15M
2026-01-06,75,748.73,PT15M
2026-01-06,76,693.35,PT15M
2026-01-06,77,790.18,PT15M
2026-01-06,78,713.20,PT15M
2026-01-06,79,682.57,PT15M
2026-01-06,80,651.23,PT15M
2026-01-06,81,683.16,PT15M
2026-01-06,82,632.59,PT15M
2026-01-06,83,611.70,PT15M
2026-01-06,84,564.81,PT15M
2026-01-06,85,634.45,PT15M
2026-01-06,86,587.20,PT15M
2026-01-06,87,567.89,PT15M
2026-01-06,88,558.49,PT15M
2026-01-06,89,586.71,PT15M
2026-01-06,90,566.61,PT15M
2026-01-06,91,556.62,PT15M
2026-01-06,92,536.01,PT15M
2026-01-06,93,542.94,PT15M
2026-01-06,94,489.37,PT15M
2026-01-06,95,468.37,PT15M
2026-01-06,96,431.82,PT15M
2026-01-06,1,566.32,PT30M
2026-01-06,2,501.26,PT30M
2026-01-06,3,551.70,PT30M
2026-01-06,4,514.91,PT30M
2026-01-06,5,523.15,PT30M
2026-01-06,6,512.31,PT30M
2026-01-06,7,512.60,PT30M
2026-01-06,8,508.00,PT30M
2026-01-06,9,507.27,PT30M
2026-01-06,10,537.43,PT30M
2026-01-06,11,516.78,PT30M
2026-01-06,12,574.30,PT30M
2026-01-06,13,585.88,PT30M
2026-01-06,14,650.91,PT30M
2026-01-06,15,661.71,PT30M
2026-01-06,16,750.57,PT30M
2026-01-06,17,821.43,PT30M
2026-01-06,18,852.76,PT30M
2026-01-06,19,917.42,PT30M
2026-01-06,20,804.02,PT30M
2026-01-06,21,833.48,PT30M
2026-01-06,22,745.45,PT30M
2026-01-06,23,790.50,PT30M
2026-01-06,24,711.15,PT30M
2026-01-06,25,703.46,PT30M
2026-01-06,26,668.56,PT30M
2026-01-06,27,677.15,PT30M
2026-01-06,28,661.62,PT30M
2026-01-06,29,661.53,PT30M
2026-01-06,30,701.56,PT30M
2026-01-06,31,676.90,PT30M
2026-01-06,32,756.37,PT30M
2026-01-06,33,701.42,PT30M
2026-01-06,34,790.71,PT30M
2026-01-06,35,737.42,PT30M
2026-01-06,36,822.65,PT30M
2026-01-06,37,790.86,PT30M
2026-01-06,38,721.04,PT30M
2026-01-06,39,751.69,PT30M
2026-01-06,40,666.90,PT30M
2026-01-06,41,657.87,PT30M
2026-01-06,42,588.26,PT30M
2026-01-06,43,610.82,PT30M
2026-01-06,44,563.19,PT30M
2026-01-06,45,576.66,PT30M
2026-01-06,46,546.31,PT30M
2026-01-06,47,516.16,PT30M
2026-01-06,48,450.10,PT30M
2026-01-06,1,533.79,PT60M
2026-01-06,2,533.30,PT60M
2026-01-06,3,517.73,PT60M
2026-01-06,4,510.30,PT60M
2026-01-06,5,522.35,PT60M
2026-01-06,6,545.54,PT60M
2026-01-06,7,618.39,PT60M
2026-01-06,8,706.14,PT60M
2026-01-06,9,837.09,PT60M
2026-01-06,10,860.72,PT60M
2026-01-06,11,789.46,PT60M
2026-01-06,12,750.83,PT60M
2026-01-06,13,686.01,PT60M
2026-01-06,14,669.39,PT60M
2026-01-06,15,681.54,PT60M
2026-01-06,16,716.63,PT60M
2026-01-06,17,746.07,PT60M
2026-01-06,18,780.03,PT60M
2026-01-06,19,755.95,PT60M
2026-01-06,20,709.29,PT60M
2026-01-06,21,623.06,PT60M
2026-01-06,22,587.01,PT60M
2026-01-06,23,561.49,PT60M
2026-01-06,24,483.13,PT60M
2026-01-07,1,520.79,PT15M
2026-01-07,2,505.44,PT15M
2026-01-07,3,457.81,PT15M
2026-01-07,4,439.40,PT15M
2026-01-07,5,476.36,PT15M
2026-01-07,6,461.24,PT15M
2026-01-07,7,441.97,PT15M
2026-01-07,8,435.20,PT15M
2026-01-07,9,443.85,PT15M
2026-01-07,10,433.55,PT15M
2026-01-07,11,437.44,PT15M
2026-01-07,12,425.71,PT15M
2026-01-07,13,427.10,PT15M
2026-01-07,14,417.05,PT15M
2026-01-07,15,413.31,PT15M
2026-01-07,16,411.21,PT15M
2026-01-07,17,412.53,PT15M
2026-01-07,18,416.14,PT15M
2026-01-07,19,440.90,PT15M
2026-01-07,20,458.79,PT15M
2026-01-07,21,436.43,PT15M
2026-01-07,22,457.86,PT15M
2026-01-07,23,513.42,PT15M
2026-01-07,24,574.77,PT15M
2026-01-07,25,537.82,PT15M
2026-01-07,26,628.78,PT15M
2026-01-07,27,651.81,PT15M
2026-01-07,28,685.74,PT15M
2026-01-07,29,649.60,PT15M
2026-01-07,30,766.39,PT15M
2026-01-07,31,804.58,PT15M
2026-01-07,32,1014.25,PT15M
2026-01-07,33,737.49,PT15M
2026-01-07,34,813.64,PT15M
2026-01-07,35,1041.86,PT15M
2026-01-07,36,981.50,PT15M
2026-01-07,37,864.44,PT15M
2026-01-07,38,971.58,PT15M
2026-01-07,39,880.67,PT15M
2026-01-07,40,801.99,PT15M
2026-01-07,41,808.43,PT15M
2026-01-07,42,739.38,PT15M
2026-01-07,43,751.78,PT15M
2026-01-07,44,718.00,PT15M
2026-01-07,45,746.18,PT15M
2026-01-07,46,779.33,PT15M
2026-01-07,47,780.25,PT15M
2026-01-07,48,781.33,PT15M
2026-01-07,49,795.49,PT15M
2026-01-07,50,794.34,PT15M
2026-01-07,51,821.76,PT15M
2026-01-07,52,818.29,PT15M
2026-01-07,53,835.35,PT15M
2026-01-07,54,911.63,PT15M
2026-01-07,55,928.43,PT15M
2026-01-07,56,971.16,PT15M
2026-01-07,57,787.12,PT15M
2026-01-07,58,827.01,PT15M
2026-01-07,59,1000.00,PT15M
2026-01-07,60,963.12,PT15M
2026-01-07,61,966.56,PT15M
2026-01-07,62,986.32,PT15M
2026-01-07,63,999.64,PT15M
2026-01-07,64,1023.96,PT15M
2026-01-07,65,824.71,PT15M
2026-01-07,66,1103.98,PT15M
2026-01-07,67,1028.13,PT15M
2026-01-07,68,1139.36,PT15M
2026-01-07,69,946.20,PT15M
2026-01-07,70,1054.05,PT15M
2026-01-07,71,931.30,PT15M
2026-01-07,72,936.56,PT15M
2026-01-07,73,973.60,PT15M
2026-01-07,74,893.94,PT15M
2026-01-07,75,846.09,PT15M
2026-01-07,76,885.02,PT15M
2026-01-07,77,884.16,PT15M
2026-01-07,78,912.92,PT15M
2026-01-07,79,806.11,PT15M
2026-01-07,80,790.23,PT15M
2026-01-07,81,957.08,PT15M
2026-01-07,82,837.86,PT15M
2026-01-07,83,696.91,PT15M
2026-01-07,84,651.61,PT15M
2026-01-07,85,711.62,PT15M
2026-01-07,86,688.78,PT15M
2026-01-07,87,618.73,PT15M
2026-01-07,88,592.17,PT15M
2026-01-07,89,628.42,PT15M
2026-01-07,90,600.38,PT15M
2026-01-07,91,587.76,PT15M
2026-01-07,92,579.44,PT15M
2026-01-07,93,598.59,PT15M
2026-01-07,94,588.50,PT15M
2026-01-07,95,534.05,PT15M
2026-01-07,96,428.10,PT15M
2026-01-07,1,513.12,PT30M
2026-01-07,2,448.61,PT30M
2026-01-07,3,468.80,PT30M
2026-01-07,4,438.58,PT30M
2026-01-07,5,438.70,PT30M
2026-01-07,6,431.58,PT30M
2026-01-07,7,422.07,PT30M
2026-01-07,8,412.26,PT30M
2026-01-07,9,414.33,PT30M
2026-01-07,10,449.85,PT30M
2026-01-07,11,447.15,PT30M
2026-01-07,12,544.10,PT30M
2026-01-07,13,583.30,PT30M
2026-01-07,14,668.78,PT30M
2026-01-07,15,707.99,PT30M
2026-01-07,16,909.42,PT30M
2026-01-07,17,775.57,PT30M
2026-01-07,18,1011.68,PT30M
2026-01-07,19,918.01,PT30M
2026-01-07,20,841.33,PT30M
2026-01-07,21,773.91,PT30M
2026-01-07,22,734.89,PT30M
2026-01-07,23,762.76,PT30M
2026-01-07,24,780.79,PT30M
2026-01-07,25,794.92,PT30M
2026-01-07,26,820.03,PT30M
2026-01-07,27,873.49,PT30M
2026-01-07,28,949.79,PT30M
2026-01-07,29,807.06,PT30M
2026-01-07,30,981.56,PT30M
2026-01-07,31,976.44,PT30M
2026-01-07,32,1011.80,PT30M
2026-01-07,33,964.35,PT30M
2026-01-07,34,1083.75,PT30M
2026-01-07,35,1000.13,PT30M
2026-01-07,36,933.93,PT30M
2026-01-07,37,933.77,PT30M
2026-01-07,38,865.56,PT30M
2026-01-07,39,898.54,PT30M
2026-01-07,40,798.17,PT30M
2026-01-07,41,897.47,PT30M
2026-01-07,42,674.26,PT30M
2026-01-07,43,700.20,PT30M
2026-01-07,44,605.45,PT30M
2026-01-07,45,614.40,PT30M
2026-01-07,46,583.60,PT30M
2026-01-07,47,593.55,PT30M
2026-01-07,48,481.07,PT30M
2026-01-07,1,480.86,PT60M
2026-01-07,2,453.69,PT60M
2026-01-07,3,435.14,PT60M
2026-01-07,4,417.17,PT60M
2026-01-07,5,432.09,PT60M
2026-01-07,6,495.62,PT60M
2026-01-07,7,626.04,PT60M
2026-01-07,8,808.71,PT60M
2026-01-07,9,893.62,PT60M
2026-01-07,10,879.67,PT60M
2026-01-07,11,754.40,PT60M
2026-01-07,12,771.77,PT60M
2026-01-07,13,807.47,PT60M
2026-01-07,14,911.64,PT60M
2026-01-07,15,894.31,PT60M
2026-01-07,16,994.12,PT60M
2026-01-07,17,1024.05,PT60M
2026-01-07,18,967.03,PT60M
2026-01-07,19,899.66,PT60M
2026-01-07,20,848.35,PT60M
2026-01-07,21,785.87,PT60M
2026-01-07,22,652.82,PT60M
2026-01-07,23,599.00,PT60M
2026-01-07,24,537.31,PT60M
2026-01-08,1,564.39,PT15M
2026-01-08,2,512.43,PT15M
2026-01-08,3,470.87,PT15M
2026-01-08,4,411.31,PT15M
2026-01-08,5,519.87,PT15M
2026-01-08,6,516.54,PT15M
2026-01-08,7,453.63,PT15M
2026-01-08,8,423.13,PT15M
2026-01-08,9,431.17,PT15M
2026-01-08,10,432.39,PT15M
2026-01-08,11,425.52,PT15M
2026-01-08,12,431.98,PT15M
2026-01-08,13,420.67,PT15M
2026-01-08,14,422.56,PT15M
2026-01-08,15,416.20,PT15M
2026-01-08,16,419.87,PT15M
2026-01-08,17,412.51,PT15M
2026-01-08,18,432.70,PT15M
2026-01-08,19,449.29,PT15M
2026-01-08,20,502.36,PT15M
2026-01-08,21,433.99,PT15M
2026-01-08,22,485.80,PT15M
2026-01-08,23,527.06,PT15M
2026-01-08,24,564.76,PT15M
2026-01-08,25,539.47,PT15M
2026-01-08,26,593.75,PT15M
2026-01-08,27,675.18,PT15M
2026-01-08,28,796.57,PT15M
2026-01-08,29,680.41,PT15M
2026-01-08,30,839.35,PT15M
2026-01-08,31,1018.04,PT15M
2026-01-08,32,1152.35,PT15M
2026-01-08,33,930.10,PT15M
2026-01-08,34,1140.28,PT15M
2026-01-08,35,1163.83,PT15M
2026-01-08,36,1171.38,PT15M
2026-01-08,37,1147.02,PT15M
2026-01-08,38,1182.79,PT15M
2026-01-08,39,1074.22,PT15M
2026-01-08,40,932.53,PT15M
2026-01-08,41,1038.49,PT15M
2026-01-08,42,1109.20,PT15M
2026-01-08,43,1013.89,PT15M
2026-01-08,44,1001.54,PT15M
2026-01-08,45,1106.51,PT15M
2026-01-08,46,1014.25,PT15M
2026-01-08,47,1048.16,PT15M
2026-01-08,48,1035.80,PT15M
2026-01-08,49,1051.84,PT15M
2026-01-08,50,1050.47,PT15M
2026-01-08,51,1054.78,PT15M
2026-01-08,52,1126.24,PT15M
2026-01-08,53,1054.73,PT15M
2026-01-08,54,1144.79,PT15M
2026-01-08,55,1169.21,PT15M
2026-01-08,56,1186.97,PT15M
2026-01-08,57,1098.66,PT15M
2026-01-08,58,1255.75,PT15M
2026-01-08,59,1379.92,PT15M
2026-01-08,60,1300.00,PT15M
2026-01-08,61,1200.00,PT15M
2026-01-08,62,1275.75,PT15M
2026-01-08,63,1251.53,PT15M
2026-01-08,64,1277.44,PT15M
2026-01-08,65,1069.89,PT15M
2026-01-08,66,1143.15,PT15M
2026-01-08,67,1326.89,PT15M
2026-01-08,68,1409.37,PT15M
2026-01-08,69,1308.17,PT15M
2026-01-08,70,1311.07,PT15M
2026-01-08,71,1246.65,PT15M
2026-01-08,72,938.08,PT15M
2026-01-08,73,1300.00,PT15M
2026-01-08,74,1158.59,PT15M
2026-01-08,75,1130.63,PT15M
2026-01-08,76,1031.23,PT15M
2026-01-08,77,1137.39,PT15M
2026-01-08,78,1115.23,PT15M
2026-01-08,79,979.82,PT15M
2026-01-08,80,893.00,PT15M
2026-01-08,81,915.35,PT15M
2026-01-08,82,890.47,PT15M
2026-01-08,83,786.58,PT15M
2026-01-08,84,681.13,PT15M
2026-01-08,85,757.75,PT15M
2026-01-08,86,703.43,PT15M
2026-01-08,87,642.27,PT15M
2026-01-08,88,597.82,PT15M
2026-01-08,89,678.23,PT15M
2026-01-08,90,630.11,PT15M
2026-01-08,91,603.60,PT15M
2026-01-08,92,548.15,PT15M
2026-01-08,93,600.65,PT15M
2026-01-08,94,580.19,PT15M
2026-01-08,95,519.09,PT15M
2026-01-08,96,456.50,PT15M
2026-01-08,1,538.41,PT30M
2026-01-08,2,441.09,PT30M
2026-01-08,3,518.21,PT30M
2026-01-08,4,438.38,PT30M
2026-01-08,5,431.78,PT30M
2026-01-08,6,428.75,PT30M
2026-01-08,7,421.61,PT30M
2026-01-08,8,418.04,PT30M
2026-01-08,9,422.61,PT30M
2026-01-08,10,475.83,PT30M
2026-01-08,11,459.90,PT30M
2026-01-08,12,545.91,PT30M
2026-01-08,13,566.61,PT30M
2026-01-08,14,735.87,PT30M
2026-01-08,15,759.88,PT30M
2026-01-08,16,1085.19,PT30M
2026-01-08,17,1035.19,PT30M
2026-01-08,18,1167.61,PT30M
2026-01-08,19,1164.90,PT30M
2026-01-08,20,1003.37,PT30M
2026-01-08,21,1073.85,PT30M
2026-01-08,22,1007.72,PT30M
2026-01-08,23,1060.38,PT30M
2026-01-08,24,1041.98,PT30M
2026-01-08,25,1051.15,PT30M
2026-01-08,26,1090.51,PT30M
2026-01-08,27,1099.76,PT30M
2026-01-08,28,1178.09,PT30M
2026-01-08,29,1177.20,PT30M
2026-01-08,30,1339.96,PT30M
2026-01-08,31,1237.88,PT30M
2026-01-08,32,1264.48,PT30M
2026-01-08,33,1106.52,PT30M
2026-01-08,34,1368.13,PT30M
2026-01-08,35,1309.62,PT30M
2026-01-08,36,1092.37,PT30M
2026-01-08,37,1229.29,PT30M
2026-01-08,38,1080.93,PT30M
2026-01-08,39,1126.31,PT30M
2026-01-08,40,936.41,PT30M
2026-01-08,41,902.91,PT30M
2026-01-08,42,733.85,PT30M
2026-01-08,43,730.59,PT30M
2026-01-08,44,620.05,PT30M
2026-01-08,45,654.17,PT30M
2026-01-08,46,575.87,PT30M
2026-01-08,47,590.42,PT30M
2026-01-08,48,487.79,PT30M
2026-01-08,1,489.75,PT60M
2026-01-08,2,478.29,PT60M
2026-01-08,3,430.27,PT60M
2026-01-08,4,419.82,PT60M
2026-01-08,5,449.22,PT60M
2026-01-08,6,502.91,PT60M
2026-01-08,7,651.24,PT60M
2026-01-08,8,922.54,PT60M
2026-01-08,9,1101.40,PT60M
2026-01-08,10,1084.14,PT60M
2026-01-08,11,1040.78,PT60M
2026-01-08,12,1051.18,PT60M
2026-01-08,13,1070.83,PT60M
2026-01-08,14,1138.93,PT60M
2026-01-08,15,1258.58,PT60M
2026-01-08,16,1251.18,PT60M
2026-01-08,17,1237.33,PT60M
2026-01-08,18,1200.99,PT60M
2026-01-08,19,1155.11,PT60M
2026-01-08,20,1031.36,PT60M
2026-01-08,21,818.38,PT60M
2026-01-08,22,675.32,PT60M
2026-01-08,23,615.02,PT60M
2026-01-08,24,539.11,PT60M
2026-01-09,1,565.19,PT15M
2026-01-09,2,546.55,PT15M
2026-01-09,3,492.86,PT15M
2026-01-09,4,489.82,PT15M
2026-01-09,5,511.79,PT15M
2026-01-09,6,509.99,PT15M
2026-01-09,7,503.99,PT15M
2026-01-09,8,493.88,PT15M
2026-01-09,9,495.36,PT15M
2026-01-09,10,486.03,PT15M
2026-01-09,11,516.58,PT15M
2026-01-09,12,477.96,PT15M
2026-01-09,13,460.51,PT15M
2026-01-09,14,459.93,PT15M
2026-01-09,15,457.71,PT15M
2026-01-09,16,450.49,PT15M
2026-01-09,17,496.95,PT15M
2026-01-09,18,509.99,PT15M
2026-01-09,19,530.34,PT15M
2026-01-09,20,546.11,PT15M
2026-01-09,21,514.32,PT15M
2026-01-09,22,537.46,PT15M
2026-01-09,23,563.51,PT15M
2026-01-09,24,625.60,PT15M
2026-01-09,25,575.10,PT15M
2026-01-09,26,650.55,PT15M
2026-01-09,27,712.16,PT15M
2026-01-09,28,763.57,PT15M
2026-01-09,29,1026.21,PT15M
2026-01-09,30,1124.59,PT15M
2026-01-09,31,976.07,PT15M
2026-01-09,32,1040.08,PT15M
2026-01-09,33,922.50,PT15M
2026-01-09,34,903.09,PT15M
2026-01-09,35,643.54,PT15M
2026-01-09,36,615.55,PT15M
2026-01-09,37,663.62,PT15M
2026-01-09,38,615.56,PT15M
2026-01-09,39,527.17,PT15M
2026-01-09,40,545.75,PT15M
2026-01-09,41,704.87,PT15M
2026-01-09,42,640.75,PT15M
2026-01-09,43,662.43,PT15M
2026-01-09,44,638.23,PT15M
2026-01-09,45,701.26,PT15M
2026-01-09,46,665.75,PT15M
2026-01-09,47,751.03,PT15M
2026-01-09,48,700.83,PT15M
2026-01-09,49,529.70,PT15M
2026-01-09,50,628.78,PT15M
2026-01-09,51,707.48,PT15M
2026-01-09,52,704.64,PT15M
2026-01-09,53,699.50,PT15M
2026-01-09,54,699.26,PT15M
2026-01-09,55,769.61,PT15M
2026-01-09,56,816.96,PT15M
2026-01-09,57,686.24,PT15M
2026-01-09,58,707.02,PT15M
2026-01-09,59,766.79,PT15M
2026-01-09,60,935.08,PT15M
2026-01-09,61,733.84,PT15M
2026-01-09,62,751.18,PT15M
2026-01-09,63,779.51,PT15M
2026-01-09,64,787.04,PT15M
2026-01-09,65,730.67,PT15M
2026-01-09,66,824.60,PT15M
2026-01-09,67,804.47,PT15M
2026-01-09,68,1286.35,PT15M
2026-01-09,69,754.32,PT15M
2026-01-09,70,740.43,PT15M
2026-01-09,71,994.33,PT15M
2026-01-09,72,1402.63,PT15M
2026-01-09,73,825.17,PT15M
2026-01-09,74,967.93,PT15M
2026-01-09,75,934.59,PT15M
2026-01-09,76,1022.30,PT15M
2026-01-09,77,901.22,PT15M
2026-01-09,78,776.62,PT15M
2026-01-09,79,962.97,PT15M
2026-01-09,80,789.05,PT15M
2026-01-09,81,1014.21,PT15M
2026-01-09,82,777.87,PT15M
2026-01-09,83,772.84,PT15M
2026-01-09,84,689.47,PT15M
2026-01-09,85,714.96,PT15M
2026-01-09,86,694.03,PT15M
2026-01-09,87,661.66,PT15M
2026-01-09,88,628.43,PT15M
2026-01-09,89,665.38,PT15M
2026-01-09,90,651.67,PT15M
2026-01-09,91,631.23,PT15M
2026-01-09,92,553.77,PT15M
2026-01-09,93,633.71,PT15M
2026-01-09,94,598.54,PT15M
2026-01-09,95,537.19,PT15M
2026-01-09,96,500.10,PT15M
2026-01-09,1,555.87,PT30M
2026-01-09,2,491.34,PT30M
2026-01-09,3,510.89,PT30M
2026-01-09,4,498.93,PT30M
2026-01-09,5,490.70,PT30M
2026-01-09,6,497.27,PT30M
2026-01-09,7,460.22,PT30M
2026-01-09,8,454.10,PT30M
2026-01-09,9,503.47,PT30M
2026-01-09,10,538.22,PT30M
2026-01-09,11,525.89,PT30M
2026-01-09,12,594.56,PT30M
2026-01-09,13,612.83,PT30M
2026-01-09,14,737.87,PT30M
2026-01-09,15,1075.40,PT30M
2026-01-09,16,1008.08,PT30M
2026-01-09,17,912.79,PT30M
2026-01-09,18,629.55,PT30M
2026-01-09,19,639.59,PT30M
2026-01-09,20,536.46,PT30M
2026-01-09,21,672.81,PT30M
2026-01-09,22,650.33,PT30M
2026-01-09,23,683.51,PT30M
2026-01-09,24,725.93,PT30M
2026-01-09,25,579.24,PT30M
2026-01-09,26,706.06,PT30M
2026-01-09,27,699.38,PT30M
2026-01-09,28,793.28,PT30M
2026-01-09,29,696.63,PT30M
2026-01-09,30,850.94,PT30M
2026-01-09,31,742.51,PT30M
2026-01-09,32,783.27,PT30M
2026-01-09,33,777.63,PT30M
2026-01-09,34,1045.41,PT30M
2026-01-09,35,747.37,PT30M
2026-01-09,36,1198.48,PT30M
2026-01-09,37,896.55,PT30M
2026-01-09,38,978.45,PT30M
2026-01-09,39,838.92,PT30M
2026-01-09,40,876.01,PT30M
2026-01-09,41,896.04,PT30M
2026-01-09,42,731.15,PT30M
2026-01-09,43,704.50,PT30M
2026-01-09,44,645.04,PT30M
2026-01-09,45,658.53,PT30M
2026-01-09,46,592.50,PT30M
2026-01-09,47,616.12,PT30M
2026-01-09,48,518.65,PT30M
2026-01-09,1,523.61,PT60M
2026-01-09,2,504.91,PT60M
2026-01-09,3,493.98,PT60M
2026-01-09,4,457.16,PT60M
2026-01-09,5,520.85,PT60M
2026-01-09,6,560.22,PT60M
2026-01-09,7,675.35,PT60M
2026-01-09,8,1041.74,PT60M
2026-01-09,9,771.17,PT60M
2026-01-09,10,588.02,PT60M
2026-01-09,11,661.57,PT60M
2026-01-09,12,704.72,PT60M
2026-01-09,13,642.65,PT60M
2026-01-09,14,746.33,PT60M
2026-01-09,15,773.78,PT60M
2026-01-09,16,762.89,PT60M
2026-01-09,17,911.52,PT60M
2026-01-09,18,972.93,PT60M
2026-01-09,19,937.50,PT60M
2026-01-09,20,857.46,PT60M
2026-01-09,21,813.60,PT60M
2026-01-09,22,674.77,PT60M
2026-01-09,23,625.51,PT60M
2026-01-09,24,567.38,PT60M
2026-01-10,1,616.14,PT15M
2026-01-10,2,594.74,PT15M
2026-01-10,3,590.71,PT15M
2026-01-10,4,532.56,PT15M
2026-01-10,5,582.86,PT15M
2026-01-10,6,571.66,PT15M
2026-01-10,7,548.92,PT15M
2026-01-10,8,531.33,PT15M
2026-01-10,9,560.99,PT15M
2026-01-10,10,555.12,PT15M
2026-01-10,11,546.48,PT15M
2026-01-10,12,547.12,PT15M
2026-01-10,13,550.45,PT15M
2026-01-10,14,546.49,PT15M
2026-01-10,15,530.63,PT15M
2026-01-10,16,529.33,PT15M
2026-01-10,17,524.44,PT15M
2026-01-10,18,529.34,PT15M
2026-01-10,19,529.33,PT15M
2026-01-10,20,533.29,PT15M
2026-01-10,21,528.72,PT15M
2026-01-10,22,508.59,PT15M
2026-01-10,23,563.19,PT15M
